C_Year,Obs,C_Month,C_Day,C_Hour,C_Minute,dw_psp..Wm.2.,temp..Co.,rh....,Precip..mm.,windspd..ms.1.,doy
2018,4188,6,24,11,0,364.7,22.97,88.2,0,19.25,175
2018,4189,6,24,12,0,818,24.55,78.52,0,21.869,175
2018,4190,6,24,13,0,823,24.92,76.68,0,32.599,175
2018,4191,6,24,14,0,794.6,25.33,72.5,0,26.887,175
2018,4192,6,24,15,0,810,25.92,72.35,0,27.162,175
2018,4193,6,24,16,0,152.2,25.21,81.2,0,22.328,175
2018,4194,6,24,17,0,61.68,24.05,83.5,0,17.235,175
2018,4195,6,24,18,0,22.08,21.17,96.1,1.02,10.75,175
2018,4196,6,24,19,0,46.82,19.51,95.1,0.76,11.448,175
2018,4197,6,24,20,0,53.08,19.92,93.9,0,9.134,175
2018,4198,6,24,21,0,9.68,19.57,97.4,0,6.405,175
2018,4199,6,24,22,0,0.01,19.2,94.4,0,7.572,175
2018,4200,6,24,23,0,0,19.37,95.8,0,12.566,175
2018,4201,6,25,0,0,0,19.14,97.7,0,10.535,176
2018,4202,6,25,1,0,0,18.52,98.1,0,7.138,176
2018,4203,6,25,2,0,0,18.34,97.7,0,6.136,176
2018,4204,6,25,3,0,0,18.36,98.6,0,10.166,176
2018,4205,6,25,4,0,0,17.97,99,0,4.21,176
2018,4206,6,25,5,0,0,18.96,97.9,0,10.82,176
2018,4207,6,25,6,0,2.23,19.61,97,0,15.454,176
2018,4208,6,25,7,0,45.91,19.71,93.9,0,18.961,176
2018,4209,6,25,8,0,178.2,19.99,89,0,24.074,176
2018,4210,6,25,9,0,358.3,20.85,85.8,0,24.653,176
2018,4211,6,25,10,0,377.7,21.08,84.6,0,24.388,176
2018,4212,6,25,11,0,564.2,22.09,79.65,0,25.136,176
2018,4213,6,25,12,0,479.5,23.04,80.7,0,26.014,176
2018,4214,6,25,13,0,333.5,22.93,81.6,0,26.842,176
2018,4215,6,25,14,0,273.8,23.19,82,0,27.197,176
2018,4216,6,25,15,0,218.6,22.84,85.4,0,28.184,176
2018,4217,6,25,16,0,376.2,22.5,87.6,0,29.282,176
2018,4218,6,25,17,0,308.3,22.98,83.9,0,32.674,176
2018,4219,6,25,18,0,85.3,22.02,96.4,1.27,33.896,176
2018,4220,6,25,19,0,83.6,21.14,95.3,0,29.486,176
2018,4221,6,25,20,0,20.29,21.65,92.5,0,25.236,176
2018,4222,6,25,21,0,7.87,21.98,92.8,0.25,23.5,176
2018,4223,6,25,22,0,0,20.3,95.4,6.1,17.843,176
2018,4224,6,25,23,0,0,20,97.3,0,13.723,176
2018,4225,6,26,0,0,0,20,96.9,0,22.248,177
2018,4226,6,26,1,0,0,17.7,99.2,6.6,13.913,177
2018,4227,6,26,2,0,0,17.2,100,0,10.735,177
2018,4228,6,26,3,0,0,17.44,100,8.13,16.028,177
2018,4229,6,26,4,0,0,17.25,100,1.78,13.673,177
2018,4230,6,26,5,0,0,16.81,100,0,13.354,177
2018,4231,6,26,6,0,1.58,16.28,100,0.25,9.892,177
2018,4232,6,26,7,0,58.4,16.53,100,0,6.679,177
2018,4233,6,26,8,0,250.6,18.44,96.5,0,13.558,177
2018,4234,6,26,9,0,169,18.63,97.8,0.25,12.85,177
2018,4235,6,26,10,0,298.4,19.19,96,0.51,12.371,177
2018,4236,6,26,11,0,471.6,20.33,93.1,0,15.02,177
2018,4237,6,26,12,0,273.4,20.58,91.5,0,13.084,177
2018,4238,6,26,13,0,282.3,21.05,91.4,0,10.895,177
2018,4239,6,26,14,0,479,21.27,87.2,0.76,7.956,177
2018,4240,6,26,15,0,587.2,23.34,83,0,14.247,177
2018,4241,6,26,16,0,594.5,22.61,82.5,0,22.183,177
2018,4242,6,26,17,0,459.5,24.01,81,0,21.221,177
2018,4243,6,26,18,0,445.9,24.58,77.5,0,15.309,177
2018,4244,6,26,19,0,254.2,24.81,76.39,0,10.461,177
2018,4245,6,26,20,0,150,24.37,80.4,0,8.51,177
2018,4246,6,26,21,0,44.49,23.28,91,0,2.499,177
2018,4247,6,26,22,0,0.3,21.12,94.5,0,0.09,177
2018,4248,6,26,23,0,0,20.04,96,0,3.597,177
2018,4249,6,27,0,0,0,18.95,98.3,0,6.056,178
2018,4250,6,27,1,0,0,18.75,99.1,0,7.198,178
2018,4251,6,27,2,0,0,18.29,99.7,0,6.275,178
2018,4252,6,27,3,0,0,17.93,100,0,4.958,178
2018,4253,6,27,4,0,0,17.41,100,0,2.369,178
2018,4254,6,27,5,0,0,17.91,100,0,9.468,178
2018,4255,6,27,6,0,4.7,17.91,100,0,7.059,178
2018,4256,6,27,7,0,95.2,18.98,96.9,0,2.948,178
2018,4257,6,27,8,0,257.7,20.57,93.8,0,8.326,178
2018,4258,6,27,9,0,374.4,21.65,91,0,9.094,178
2018,4259,6,27,10,0,486.1,22.5,84,0,11.368,178
2018,4260,6,27,11,0,712.7,24.45,78.98,0,10.515,178
2018,4261,6,27,12,0,278.9,24.38,83.2,0,7.303,178
2018,4262,6,27,13,0,622.8,25.08,79.74,0,8.56,178
2018,4263,6,27,14,0,834,26.2,72.86,0,7.273,178
2018,4264,6,27,15,0,868,26.78,74.02,0,10.456,178
2018,4265,6,27,16,0,533.1,27.25,71.4,0,6.27,178
2018,4266,6,27,17,0,558.1,27.84,66.38,0,6.201,178
2018,4267,6,27,18,0,391.2,27.74,68.53,0,8.156,178
2018,4268,6,27,19,0,273.2,27.88,71.61,0,5.592,178
2018,4269,6,27,20,0,174,28.15,71.09,0,0.449,178
2018,4270,6,27,21,0,42.77,26.58,84.6,0,0.219,178
2018,4271,6,27,22,0,0.37,24.42,84.9,0,0.364,178
2018,4272,6,27,23,0,0,23.52,92.1,0,1.881,178
2018,4273,6,28,0,0,0,22.69,91.1,0,5.697,179
2018,4274,6,28,1,0,0,21.52,98.2,0,1.516,179
2018,4275,6,28,2,0,0,20.83,98.5,0,0.045,179
2018,4276,6,28,3,0,0,20.34,99.1,0,0,179
2018,4277,6,28,4,0,0,20.2,99.1,0,1.566,179
2018,4278,6,28,5,0,0,19.94,98.9,0,0.509,179
2018,4279,6,28,6,0,4.92,19.64,99.5,0,0,179
2018,4280,6,28,7,0,88.9,20.05,97.2,0,1.97,179
2018,4281,6,28,8,0,236,21.92,91.8,0,14.127,179
2018,4282,6,28,9,0,409,24.31,86.3,0,17.22,179
2018,4283,6,28,10,0,480.4,25.87,81.7,0,20.397,179
2018,4284,6,28,11,0,370,26.34,81.7,0,19.564,179
2018,4285,6,28,12,0,133.4,26.35,86.5,0,8.43,179
2018,4286,6,28,13,0,13.9,25.06,93.7,0,5.652,179
2018,4287,6,28,14,0,15.63,24.47,93,0,19.664,179
2018,4288,6,28,15,0,49.35,24.66,94.3,0,24.184,179
2018,4289,6,28,16,0,278.6,26.99,72.98,0,21.829,179
2018,4290,6,28,17,0,461.9,27.79,66.65,0,11.513,179
2018,4291,6,28,18,0,246.3,27.32,83.2,0,11.109,179
2018,4292,6,28,19,0,191.4,26.77,87.8,0,15.07,179
2018,4293,6,28,20,0,116.5,26.01,87.8,0,13.339,179
2018,4294,6,28,21,0,31.6,24.74,93.7,0,10.999,179
2018,4295,6,28,22,0,0.37,23.52,91.4,0,17.22,179
2018,4296,6,28,23,0,0,23.12,93.7,0,16.162,179
2018,4297,6,29,0,0,0,22.68,93.4,0,15.883,180
2018,4298,6,29,1,0,0,21.89,95.9,0,11.214,180
2018,4299,6,29,2,0,0,21.78,97.7,0,12.975,180
2018,4300,6,29,3,0,0,21.36,99.3,0,11.977,180
2018,4301,6,29,4,0,0,21.06,100,0,12.007,180
2018,4302,6,29,5,0,0,21.05,100,0,11.354,180
2018,4303,6,29,6,0,2.98,21.05,100,0,13.144,180
2018,4304,6,29,7,0,47.09,21.61,100,0,12.431,180
2018,4305,6,29,8,0,241,24.21,94.7,0,14.656,180
2018,4306,6,29,9,0,404.3,26.98,82.7,0,19.599,180
2018,4307,6,29,10,0,562.8,28.82,75.71,0,21.839,180
2018,4308,6,29,11,0,723.4,29.9,74.26,0,24.967,180
2018,4309,6,29,12,0,836,30.85,67.88,0,27.661,180
2018,4310,6,29,13,0,901,31.68,65.93,0,27.386,180
2018,4311,6,29,14,0,905,32.28,64.96,0,31.536,180
2018,4312,6,29,15,0,750.9,32.49,65.6,0,30.708,180
2018,4313,6,29,16,0,806,32.9,66.99,0,35.053,180
2018,4314,6,29,17,0,549.9,32.8,67.35,0,31.811,180
2018,4315,6,29,18,0,438.3,32.33,68.66,0,26.793,180
2018,4316,6,29,19,0,241.7,31.46,71.3,0,21.829,180
2018,4317,6,29,20,0,179.4,30.76,77.69,0,19.39,180
2018,4318,6,29,21,0,36.86,29.36,82.2,0,21.375,180
2018,4319,6,29,22,0,0.2,28.09,84.1,0,21.211,180
2018,4320,6,29,23,0,0,27.82,82.7,0,24.184,180
2018,4321,6,30,0,0,0,27.04,86.1,0,19.674,181
2018,4322,6,30,1,0,0,26.15,89,0,16.107,181
2018,4323,6,30,2,0,0,25.47,91.8,0,15.259,181
2018,4324,6,30,3,0,0,24.85,93,0,14.042,181
2018,4325,6,30,4,0,0,24.02,95.4,0,10.974,181
2018,4326,6,30,5,0,0,23.9,94.4,0,12.047,181
2018,4327,6,30,6,0,6.26,24.28,90.3,0,16.427,181
2018,4328,6,30,7,0,78.8,24.29,89.7,0,8.645,181
2018,4329,6,30,8,0,206.1,25.49,85.9,0,11.573,181
2018,4330,6,30,9,0,264.2,26.02,81.5,0,15.155,181
2018,4331,6,30,10,0,550.3,27.84,76.42,0,21.096,181
2018,4332,6,30,11,0,702.3,28.93,76.63,0,21.325,181
2018,4333,6,30,12,0,751.7,29.88,73.16,0,20.298,181
2018,4334,6,30,13,0,813,30.52,70.54,0,18.951,181
2018,4335,6,30,14,0,749.6,30.91,72.98,0,15.773,181
2018,4336,6,30,15,0,555.8,30.81,75.25,0,13.528,181
2018,4337,6,30,16,0,797.4,31.77,71.14,0,16.182,181
2018,4338,6,30,17,0,455.5,31.05,77.35,0.25,12.79,181
2018,4339,6,30,18,0,113.1,28.34,91.4,3.81,14.87,181
2018,4340,6,30,19,0,43.8,21.9,95.5,12.7,18.487,181
2018,4341,6,30,20,0,7.16,21.74,97.6,8.64,21.854,181
2018,4342,6,30,21,0,8.96,21.28,97.6,0.25,21.42,181
2018,4343,6,30,22,0,0,21.35,99.6,6.1,26.822,181
2018,4344,6,30,23,0,0,21.46,98.7,7.11,17.569,181
2018,4345,7,1,0,0,0,20.94,99.5,0.76,13.708,182
2018,4346,7,1,1,0,0,20.69,100,1.02,14.516,182
2018,4347,7,1,2,0,0,20.74,100,1.78,5.976,182
2018,4348,7,1,3,0,0,20.78,100,4.83,14.436,182
2018,4349,7,1,4,0,0,20.66,100,0.51,7.712,182
2018,4350,7,1,5,0,0,20.74,100,0,10.74,182
2018,4351,7,1,6,0,1.34,20.75,100,0,17.973,182
2018,4352,7,1,7,0,34.51,20.71,100,0,17.075,182
2018,4353,7,1,8,0,157.7,21.65,96.2,0,18.372,182
2018,4354,7,1,9,0,71.99,21.87,93.1,0,28.269,182
2018,4355,7,1,10,0,402.2,21.59,90.2,0,35.098,182
2018,4356,7,1,11,0,601.4,23.03,84.5,0,40.256,182
2018,4357,7,1,12,0,666,23.09,80.4,0,40.456,182
2018,4358,7,1,13,0,806,23.94,78.17,0,33.193,182
2018,4359,7,1,14,0,867,24.88,75.97,0,29.771,182
2018,4360,7,1,15,0,874,25.54,73.4,0,31.182,182
2018,4361,7,1,16,0,679.4,25.57,68.69,0,24.957,182
2018,4362,7,1,17,0,524.2,25.62,72.48,0,22.552,182
2018,4363,7,1,18,0,498.7,25.62,65.07,0,20.323,182
2018,4364,7,1,19,0,316.6,25.52,63.81,0,16.497,182
2018,4365,7,1,20,0,184.3,25.09,67.68,0,10.002,182
2018,4366,7,1,21,0,47.08,23.7,79.45,0,1.038,182
2018,4367,7,1,22,0,0.36,21.81,76.7,0,1.297,182
2018,4368,7,1,23,0,0,20.62,94.1,0,0.579,182
2018,4369,7,2,0,0,0,19.3,89.3,0,0.688,183
2018,4370,7,2,1,0,0,18.82,93.1,0,3.602,183
2018,4371,7,2,2,0,0,18.05,95.8,0,3.272,183
2018,4372,7,2,3,0,0,17.68,96.2,0,4.31,183
2018,4373,7,2,4,0,0,17.67,97.4,0,5.427,183
2018,4374,7,2,5,0,0,17.34,97,0,3.891,183
2018,4375,7,2,6,0,5.45,16.58,98.9,0,5.283,183
2018,4376,7,2,7,0,96.1,17.32,94.1,0,8.395,183
2018,4377,7,2,8,0,243.8,19.7,86.8,0,12.187,183
2018,4378,7,2,9,0,418.4,21.91,80.8,0,10.73,183
2018,4379,7,2,10,0,589.8,23.71,73.52,0,14.596,183
2018,4380,7,2,11,0,738.4,25,65.13,0,17.963,183
2018,4381,7,2,12,0,850,26,63.54,0,15.843,183
2018,4382,7,2,13,0,920,26.64,59.96,0,18.482,183
2018,4383,7,2,14,0,931,27.11,63.92,0,20.767,183
2018,4384,7,2,15,0,886,27.45,62.23,0,23.545,183
2018,4385,7,2,16,0,792.8,27.84,64.2,0,21.964,183
2018,4386,7,2,17,0,661.1,28.05,65.03,0,22.098,183
2018,4387,7,2,18,0,502.7,27.91,63.83,0,21.924,183
2018,4388,7,2,19,0,296.8,27.46,65.76,0,20.457,183
2018,4389,7,2,20,0,170.6,26.67,74.79,0,12.446,183
2018,4390,7,2,21,0,40.41,24.52,81.5,0,11.877,183
2018,4391,7,2,22,0,0.19,22.41,86.6,0,12.556,183
2018,4392,7,2,23,0,0,21.74,86,0,12.391,183
2018,4393,7,3,0,0,0,21.57,83.2,0,15.015,184
2018,4394,7,3,1,0,0,20.74,87.5,0,13.618,184
2018,4395,7,3,2,0,0,20.08,90.7,0,14.162,184
2018,4396,7,3,3,0,0,19.49,93.5,0,14.152,184
2018,4397,7,3,4,0,0,19.06,95.9,0,11.932,184
2018,4398,7,3,5,0,0,18.73,97,0,8.465,184
2018,4399,7,3,6,0,2.39,18.47,98,0,6.774,184
2018,4400,7,3,7,0,75.22,18.69,96.5,0,13.08,184
2018,4401,7,3,8,0,207.4,20.78,92.5,0,18.053,184
2018,4402,7,3,9,0,382,22.73,90.5,0,19.629,184
2018,4403,7,3,10,0,520.2,24.61,87.1,0,20.906,184
2018,4404,7,3,11,0,713.2,26.8,80.1,0,19.854,184
2018,4405,7,3,12,0,818,28.18,77.34,0,19.23,184
2018,4406,7,3,13,0,791,29.09,74,0,19.45,184
2018,4407,7,3,14,0,821,29.81,71.51,0,20.737,184
2018,4408,7,3,15,0,796.1,30.31,73.37,0,23.635,184
2018,4409,7,3,16,0,756.7,31,68.43,0,20.826,184
2018,4410,7,3,17,0,581.9,31.31,72.94,0,20.333,184
2018,4411,7,3,18,0,438.4,31.19,70.97,0,22.213,184
2018,4412,7,3,19,0,276.7,30.71,79.65,0,20.213,184
2018,4413,7,3,20,0,138.7,29.55,82.9,0,19.809,184
2018,4414,7,3,21,0,25.32,28.25,82.9,0,19.909,184
2018,4415,7,3,22,0,0.19,27.24,85,0,20.447,184
2018,4416,7,3,23,0,0,26.52,87.1,0,17.749,184
2018,4417,7,4,0,0,0,25.94,89.5,0,14.486,185
2018,4418,7,4,1,0,0,25.18,92.3,0,14.032,185
2018,4419,7,4,2,0,0,24.49,94.9,0,10.191,185
2018,4420,7,4,3,0,0,24,96.5,0,9.498,185
2018,4421,7,4,4,0,0,23.53,96.8,0,7.867,185
2018,4422,7,4,5,0,0,23.39,96.8,0,10.421,185
2018,4423,7,4,6,0,2.39,23,98,0,9.443,185
2018,4424,7,4,7,0,67.4,23.26,95.8,0,7.488,185
2018,4425,7,4,8,0,209.2,24.99,89.4,0,10.196,185
2018,4426,7,4,9,0,375.6,26.87,84.7,0,13.728,185
2018,4427,7,4,10,0,513.1,28.47,79.03,0,14.277,185
2018,4428,7,4,11,0,676.2,29.38,75.79,0,16.087,185
2018,4429,7,4,12,0,799.8,30.46,75.19,0,19.32,185
2018,4430,7,4,13,0,868,31.29,70.95,0,18.971,185
2018,4431,7,4,14,0,879,32.21,68.88,0,17.374,185
2018,4432,7,4,15,0,858,32.83,65.39,0,16.252,185
2018,4433,7,4,16,0,731.9,32.68,68.05,0,18.143,185
2018,4434,7,4,17,0,47.86,25.18,98.5,9.65,26.793,185
2018,4435,7,4,18,0,77.56,23.03,99,6.1,15.01,185
2018,4436,7,4,19,0,291,24.24,87.6,0,10.191,185
2018,4437,7,4,20,0,139.6,25.84,86.7,0,6.57,185
2018,4438,7,4,21,0,11.11,25.1,93.7,0,4.255,185
2018,4439,7,4,22,0,0.02,25.08,94.8,0,0.783,185
2018,4440,7,4,23,0,0,23.61,92.9,1.52,19.894,185
2018,4441,7,5,0,0,0,21.44,97.8,18.03,16.551,186
2018,4442,7,5,1,0,0,20.91,99.2,3.56,16.571,186
2018,4443,7,5,2,0,0,21.03,99,1.27,11.917,186
2018,4444,7,5,3,0,0,20.94,99.4,0.25,12.122,186
2018,4445,7,5,4,0,0,21.09,99,0,18.821,186
2018,4446,7,5,5,0,0,21.09,99.8,0,12.057,186
2018,4447,7,5,6,0,1.1,20.97,99.5,0,16.117,186
2018,4448,7,5,7,0,52.9,20.94,98,0,8.046,186
2018,4449,7,5,8,0,195.3,23.12,84,0,0.12,186
2018,4450,7,5,9,0,410.2,25.25,85.2,0,4.095,186
2018,4451,7,5,10,0,585.1,25.85,79.06,0,13.409,186
2018,4452,7,5,11,0,455.4,25.87,83.7,0,10.476,186
2018,4453,7,5,12,0,409.3,25.71,87.6,0,11.698,186
2018,4454,7,5,13,0,375.9,25.61,87.9,0,16.028,186
2018,4455,7,5,14,0,560.7,26.76,82.7,0,12.695,186
2018,4456,7,5,15,0,649.6,27.69,80.6,0,16.831,186
2018,4457,7,5,16,0,655.2,28.45,76.31,0,18.487,186
2018,4458,7,5,17,0,347,28.31,78.38,0,15.155,186
2018,4459,7,5,18,0,471.7,28.51,71.45,0,16.811,186
2018,4460,7,5,19,0,253.3,27.45,70.48,0,12.421,186
2018,4461,7,5,20,0,147.6,26.27,71.92,0,12.236,186
2018,4462,7,5,21,0,39.75,23.75,84.9,0,8.266,186
2018,4463,7,5,22,0,0.38,21.78,85.6,0,9.184,186
2018,4464,7,5,23,0,0,20.73,88.1,0,8.006,186
2018,4465,7,6,0,0,0,19.8,91.2,0,6.086,187
2018,4466,7,6,1,0,0,19.22,91.5,0,6.669,187
2018,4467,7,6,2,0,0,18.73,92.6,0,7.059,187
2018,4468,7,6,3,0,0,18.44,92.7,0,7.902,187
2018,4469,7,6,4,0,0,17.86,93.8,0,8.884,187
2018,4470,7,6,5,0,0,17.09,95.9,0,6.101,187
2018,4471,7,6,6,0,4.06,16.62,94.9,0,7.672,187
2018,4472,7,6,7,0,78.9,17.28,90.1,0,9.049,187
2018,4473,7,6,8,0,229.8,18.81,86.1,0,9.358,187
2018,4474,7,6,9,0,401.5,20.66,74.27,0,16.247,187
2018,4475,7,6,10,0,569.1,22.32,71.29,0,19.929,187
2018,4476,7,6,11,0,718.8,23.43,66.71,0,20.836,187
2018,4477,7,6,12,0,832,24.38,64.14,0,18.442,187
2018,4478,7,6,13,0,900,25.22,63.2,0,15.284,187
2018,4479,7,6,14,0,910,25.87,64.07,0,12.586,187
2018,4480,7,6,15,0,862,26.37,60.85,0,10.116,187
2018,4481,7,6,16,0,777.6,26.67,59.38,0,12.381,187
2018,4482,7,6,17,0,645.1,26.99,55.21,0,12.341,187
2018,4483,7,6,18,0,487.8,26.95,59.25,0,13.528,187
2018,4484,7,6,19,0,280.9,26.23,63.96,0,15.025,187
2018,4485,7,6,20,0,163.5,24.95,74.11,0,13.563,187
2018,4486,7,6,21,0,40.48,22.63,85.4,0,8.306,187
2018,4487,7,6,22,0,0.23,21.54,83.4,0,7.418,187
2018,4488,7,6,23,0,0,21,89.1,0,10.022,187
2018,4489,7,7,0,0,0,19.66,94,0,8.525,188
2018,4490,7,7,1,0,0,18.81,92.9,0,7.971,188
2018,4491,7,7,2,0,0,18.78,90.1,0,11.603,188
2018,4492,7,7,3,0,0,18.1,92.8,0,10.65,188
2018,4493,7,7,4,0,0,17.49,93,0,8.994,188
2018,4494,7,7,5,0,0,16.93,92.5,0,7.762,188
2018,4495,7,7,6,0,2.33,16.15,96,0,7.178,188
2018,4496,7,7,7,0,68.62,16.43,91.4,0,7.917,188
2018,4497,7,7,8,0,213.1,18.03,83,0,11.359,188
2018,4498,7,7,9,0,382.5,19.66,75.95,0,17.335,188
2018,4499,7,7,10,0,544,21.37,73.66,0,16.507,188
2018,4500,7,7,11,0,687.5,22.74,70.42,0,16.636,188
2018,4501,7,7,12,0,795.4,23.8,66.76,0,16.985,188
2018,4502,7,7,13,0,855,24.71,69.41,0,16.202,188
2018,4503,7,7,14,0,862,25.29,66.21,0,18.168,188
2018,4504,7,7,15,0,812,25.91,55.22,0,18.622,188
2018,4505,7,7,16,0,711.2,26.45,55.78,0,16.706,188
2018,4506,7,7,17,0,582.3,26.77,53.39,0,16.786,188
2018,4507,7,7,18,0,438.9,26.73,53.98,0,16.876,188
2018,4508,7,7,19,0,258.7,26.32,61.34,0,16.821,188
2018,4509,7,7,20,0,144.7,25.15,69.4,0,13.264,188
2018,4510,7,7,21,0,32.49,22.97,76.99,0,12.007,188
2018,4511,7,7,22,0,0.24,21.29,84.3,0,8.131,188
2018,4512,7,7,23,0,0,20.57,87.2,0,9.413,188
2018,4513,7,8,0,0,0,19.55,88.3,0,8.775,189
2018,4514,7,8,1,0,0,19.03,90.8,0,13.199,189
2018,4515,7,8,2,0,0,18.19,92.7,0,11.822,189
2018,4516,7,8,3,0,0,17.52,93.8,0,8.395,189
2018,4517,7,8,4,0,0,17.07,95.2,0,8.6,189
2018,4518,7,8,5,0,0,16.45,96.5,0,6.151,189
2018,4519,7,8,6,0,2.62,15.77,96.6,0,4.021,189
2018,4520,7,8,7,0,72.74,16.62,91.1,0,4.25,189
2018,4521,7,8,8,0,219.1,18.7,85.1,0,10.101,189
2018,4522,7,8,9,0,390.1,20.92,76.37,0,12.187,189
2018,4523,7,8,10,0,561.8,22.81,71.5,0,14.546,189
2018,4524,7,8,11,0,707.4,24.25,65.21,0,14.99,189
2018,4525,7,8,12,0,819,25.4,65.11,0,14.985,189
2018,4526,7,8,13,0,882,26.08,62.83,0,18.961,189
2018,4527,7,8,14,0,889,27.08,56.61,0,17.305,189
2018,4528,7,8,15,0,844,27.87,57.87,0,18.332,189
2018,4529,7,8,16,0,750.5,28.3,56.69,0,18.637,189
2018,4530,7,8,17,0,627.9,28.54,50.3,0,20.023,189
2018,4531,7,8,18,0,480.5,28.45,54.05,0,18.447,189
2018,4532,7,8,19,0,286.4,28.06,56.61,0,14.581,189
2018,4533,7,8,20,0,162.8,26.79,65.34,0,11.254,189
2018,4534,7,8,21,0,36.9,23.98,78.58,0,8.246,189
2018,4535,7,8,22,0,0.21,21.15,83.7,0,4.879,189
2018,4536,7,8,23,0,0,20.67,83.9,0,2.454,189
2018,4537,7,9,0,0,0,20.4,92,0,5.268,190
2018,4538,7,9,1,0,0,18.89,91.9,0,2.784,190
2018,4539,7,9,2,0,0,18.4,91.7,0,6.969,190
2018,4540,7,9,3,0,0,17.94,88.7,0,7.522,190
2018,4541,7,9,4,0,0,17.58,84.9,0,7.872,190
2018,4542,7,9,5,0,0,17.79,84.6,0,8.605,190
2018,4543,7,9,6,0,0.7,18.04,80.2,0,8.241,190
2018,4544,7,9,7,0,34.71,18.54,82.4,0,8.869,190
2018,4545,7,9,8,0,158.4,20.02,75.02,0,9.682,190
2018,4546,7,9,9,0,260.5,22.12,71.09,0,14.626,190
2018,4547,7,9,10,0,511.4,24.74,66.77,0,19.325,190
2018,4548,7,9,11,0,691,26.22,67.46,0,23.52,190
2018,4549,7,9,12,0,807,28.19,64.3,0,23.6,190
2018,4550,7,9,13,0,866,29.46,63.03,0,20.931,190
2018,4551,7,9,14,0,880,30.37,63.31,0,18.726,190
2018,4552,7,9,15,0,829,31.16,60.63,0,18.322,190
2018,4553,7,9,16,0,738.6,31.77,60.44,0,18.557,190
2018,4554,7,9,17,0,605.3,32.06,59.57,0,18.786,190
2018,4555,7,9,18,0,450.3,32.15,63.43,0,17.624,190
2018,4556,7,9,19,0,252.4,31.88,63.61,0,13.888,190
2018,4557,7,9,20,0,148.8,30.92,73.36,0,10.63,190
2018,4558,7,9,21,0,27.15,28.32,88.6,0,6.51,190
2018,4559,7,9,22,0,0.15,26.19,89.8,0,5.602,190
2018,4560,7,9,23,0,0,25.97,91.8,0,5.747,190
2018,4561,7,10,0,0,0,25.4,93.7,0,2.32,191
2018,4562,7,10,1,0,0,25.5,90.2,0,3.417,191
2018,4563,7,10,2,0,0,24.69,92.4,0,5.946,191
2018,4564,7,10,3,0,0,24.26,92.2,0,8.201,191
2018,4565,7,10,4,0,0,23.59,94.3,0,7.463,191
2018,4566,7,10,5,0,0,22.95,95.2,0,5.183,191
2018,4567,7,10,6,0,1.45,22.71,95.4,0,5.532,191
2018,4568,7,10,7,0,34.44,22.56,94.9,0,4.105,191
2018,4569,7,10,8,0,199.6,23.96,89.4,0,7.577,191
2018,4570,7,10,9,0,375.3,25.63,81.3,0,10.151,191
2018,4571,7,10,10,0,447.1,27.45,72,0,12.082,191
2018,4572,7,10,11,0,673.8,28.6,64.62,0,12.346,191
2018,4573,7,10,12,0,788.9,29.66,67.66,0,8.785,191
2018,4574,7,10,13,0,752.7,30.64,65.88,0,7.612,191
2018,4575,7,10,14,0,587.7,30.4,73.91,0,10.396,191
2018,4576,7,10,15,0,306.5,29.17,74.41,0,9.962,191
2018,4577,7,10,16,0,639.5,29.95,66.28,0,14.312,191
2018,4578,7,10,17,0,437.6,29.75,66.94,0,13.733,191
2018,4579,7,10,18,0,444.8,29.88,68.34,0,14.362,191
2018,4580,7,10,19,0,184,28.99,71.09,0,13.169,191
2018,4581,7,10,20,0,142.1,28.66,76.02,0,10.54,191
2018,4582,7,10,21,0,27.15,26.77,80.7,0,9.633,191
2018,4583,7,10,22,0,0.18,25.14,85.2,0,9.009,191
2018,4584,7,10,23,0,0,24.33,84.5,0,9.303,191
2018,4585,7,11,0,0,0,23.54,90.2,0,7.757,192
2018,4586,7,11,1,0,0,22.74,89.2,0,8.425,192
2018,4587,7,11,2,0,0,22.43,91.5,0,8.605,192
2018,4588,7,11,3,0,0,21.94,92.7,0,6.819,192
2018,4589,7,11,4,0,0,21.52,94.7,0,6.769,192
2018,4590,7,11,5,0,0,21.07,96,0,5.752,192
2018,4591,7,11,6,0,1.43,20.92,96.2,0,7.088,192
2018,4592,7,11,7,0,57.77,21.21,94.7,0,8.016,192
2018,4593,7,11,8,0,200.2,22.81,89.7,0,13.504,192
2018,4594,7,11,9,0,370,25.2,79.73,0,17.579,192
2018,4595,7,11,10,0,534.9,26.99,75.48,0,19.953,192
2018,4596,7,11,11,0,678.3,28.29,71.45,0,21.744,192
2018,4597,7,11,12,0,785.3,29.44,70.93,0,21.405,192
2018,4598,7,11,13,0,837,30.49,70.92,0,19.36,192
2018,4599,7,11,14,0,862,31.22,69.35,0,19.036,192
2018,4600,7,11,15,0,776.7,31.87,69.23,0,18.193,192
2018,4601,7,11,16,0,731.8,32.39,69.42,0,18.886,192
2018,4602,7,11,17,0,637.7,32.58,66.09,0,17.599,192
2018,4603,7,11,18,0,455.6,32.46,65.4,0,16.227,192
2018,4604,7,11,19,0,270.4,32.01,72.18,0,16.202,192
2018,4605,7,11,20,0,139.5,30.77,75.9,0,18.322,192
2018,4606,7,11,21,0,27.6,28.71,82.3,0,17.479,192
2018,4607,7,11,22,0,0.17,27.03,80.9,0,16.671,192
2018,4608,7,11,23,0,0,25.85,81.6,0,14.865,192
2018,4609,7,12,0,0,0,25.16,82.4,0,17.549,193
